Date,weights,weights,weights
2021-04-07 00:00:00,0.9816279386433187,0.8281800118683671,0.7653131788427519
2021-04-08 00:00:00,0.9707385768400116,0.817956690792115,0.7570368136725298
2021-04-09 00:00:00,0.9467330143846326,0.7934256733396734,0.7371307432873457
2021-04-12 00:00:00,0.9146262035955686,0.7648568141236305,0.7084390203558459
2021-04-13 00:00:00,0.897007208358082,0.7501943193538054,0.691066737872406
2021-04-14 00:00:00,0.8750570195937619,0.7325875118476926,0.6713791538729745
2021-04-15 00:00:00,0.8639877118414592,0.7186852826870256,0.6617470314561511
2021-04-16 00:00:00,0.884407159978674,0.7401846886776979,0.6791467650643921
2021-04-19 00:00:00,0.8983418887946173,0.7513410781958838,0.6921058471264991
2021-04-20 00:00:00,0.8519105031938343,0.7094926652413793,0.6499194198039597
2021-04-21 00:00:00,0.8863029129518054,0.7440682062204025,0.6826195667587316
2021-04-22 00:00:00,0.8758276206930538,0.7342714258842526,0.6765254407388765
2021-04-23 00:00:00,0.8876582506703867,0.7432791706639152,0.6878180667489469
2021-04-26 00:00:00,0.9092391004442992,0.764498783044808,0.7062783657691054
2021-04-27 00:00:00,0.9405639401233534,0.7968388069873307,0.7325846763043715
2021-04-28 00:00:00,0.9840509623612512,0.8367459879908081,0.7707358673161142
2021-04-29 00:00:00,0.9835602632248326,0.8380670457626733,0.7704829202265846
2021-04-30 00:00:00,0.9593954627312848,0.8090081968220995,0.7513820482281239
2021-05-03 00:00:00,0.9485959083459445,0.7981357508967333,0.7416664338378336
2021-05-04 00:00:00,0.9405919308050905,0.7910315518041444,0.7346510527680177
2021-05-05 00:00:00,0.9512655310212117,0.8047582281351688,0.7444109664202392
2021-05-06 00:00:00,0.9581152934964132,0.8057336763804501,0.7506666160708271
2021-05-07 00:00:00,1.027500432468889,0.8722617426589343,0.8121959738703848
2021-05-10 00:00:00,1.0359315680988517,0.8800040472126536,0.8207573919018014
2021-05-11 00:00:00,1.0178066245040673,0.8581539583809699,0.8028338917023943
2021-05-12 00:00:00,1.0153924446361309,0.858538849451739,0.8021319458644531
2021-05-13 00:00:00,1.0745746515615493,0.9166279476269708,0.852594576637042
2021-05-14 00:00:00,1.152202108057673,0.990611350376525,0.9229543354861798
2021-05-17 00:00:00,1.2024226532109878,1.0321070608904117,0.9692223752890441
2021-05-18 00:00:00,1.20185939192879,1.0316619181670696,0.9688530518792826
2021-05-19 00:00:00,1.193606257011595,1.02389693795842,0.9590973255185624
2021-05-20 00:00:00,1.2314162493520358,1.0564378629813018,0.9927511959643431
2021-05-21 00:00:00,1.2026762019134063,1.0308895076072968,0.9652306532527295
2021-05-24 00:00:00,1.2026762019134063,1.0308895076072968,0.9652306532527295
2021-05-25 00:00:00,1.2026762019134063,1.0308895076072968,0.9652306532527295
2021-05-26 00:00:00,1.2139894700510085,1.046603108591421,0.9745336339367638
2021-05-27 00:00:00,1.2539134784143227,1.0852647532520847,1.0100014436064364
2021-05-28 00:00:00,1.3120951612022078,1.1414592729009208,1.0615851276705879
2021-05-31 00:00:00,1.3196051500308306,1.1456711154164223,1.0687547812567155
2021-06-01 00:00:00,1.384783172296446,1.2118391213618152,1.1294786627383262
2021-06-02 00:00:00,1.45467967999946,1.2789604993358195,1.1955828213289768
2021-06-03 00:00:00,1.5168614383308432,1.343287932061016,1.2543881714025904
2021-06-04 00:00:00,1.579532584093231,1.4103057815797397,1.311886799482839
2021-06-07 00:00:00,1.6514716000627074,1.4873202341966532,1.373289282899881
2021-06-08 00:00:00,1.605140429374723,1.4448450306973895,1.3301144280867314
2021-06-09 00:00:00,1.69166779682415,1.5243450371067557,1.4058589370420562
2021-06-10 00:00:00,1.6795707052574667,1.5054818921161823,1.3945109307482326
